num_features,features,rmse,r2
5,"iMAG, logMsT, logSFR22, Ai, surface_brightness_proxy",0.34859410265881924,0.611903164617754
4,"iMAG, e_iMAG, logSFR22, Ag",0.34890506682972455,0.6112104504379183
4,"iMAG, logMsT, logSFR22, surface_brightness_proxy",0.34892613753511353,0.6111634902862932
4,"e_iMAG, logMsT, logSFR22, Ag",0.3490662641973192,0.6108511187148518
5,"iMAG, logSFR22, e_logMsT, Ag, Ai",0.3491798148686221,0.6105978985764431
6,"iMAG, logMsT, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3492235859005703,0.6105002663571963
5,"iMAG, e_logMsT, Ag, Ai, surface_brightness_proxy",0.34950475503936673,0.6098728208127016
4,"e_logMsT, Ag, Ai, surface_brightness_proxy",0.3496753577598024,0.6094918646099494
5,"iMAG, logMsT, e_logMsT, Ag, surface_brightness_proxy",0.3497357375654149,0.6093569918458057
4,"logMsT, logSFR22, Ai, surface_brightness_proxy",0.3498876149963178,0.6090176342537885
5,"logMsT, e_logMsT, Ag, Ai, surface_brightness_proxy",0.3499241634193534,0.6089359478228957
4,"iMAG, e_logMsT, Ag, surface_brightness_proxy",0.3501883655751486,0.6083451971339131
4,"logSFR22, e_logMsT, Ai, surface_brightness_proxy",0.35037890945263667,0.6079188681339542
4,"iMAG, logSFR22, e_logMsT, surface_brightness_proxy",0.3503883325278274,0.6078977786244655
5,"iMAG, logSFR22, e_logMsT, Ai, surface_brightness_proxy",0.35045038729016575,0.6077588815065142
5,"iMAG, logMsT, logSFR22, e_logMsT, Ai",0.35058210527093353,0.6074639757552351
5,"iMAG, logMsT, logSFR22, Ag, Ai",0.3511771568825125,0.606130322838192
4,"iMAG, logSFR22, e_logMsT, Ag",0.3513604885475038,0.6057189769943758
4,"logMsT, e_logMsT, Ag, surface_brightness_proxy",0.35140645328997955,0.6056158110909957
4,"iMAG, e_iMAG, logSFR22, Ai",0.3516017998731491,0.6051772134686538
5,"logMsT, logSFR22, e_logMsT, Ag, Ai",0.3519411916198574,0.604414621989831
4,"iMAG, logMsT, logSFR22, e_logMsT",0.3520543314765781,0.6041602404734272
4,"iMAG, logMsT, e_logMsT, surface_brightness_proxy",0.35229734255678813,0.6036135825375644
5,"iMAG, logMsT, e_logMsT, Ai, surface_brightness_proxy",0.35240070480328883,0.6033809529032188
4,"logMsT, e_logMsT, Ai, surface_brightness_proxy",0.35251886805385485,0.6031149281622227
4,"iMAG, e_iMAG, Ag, Ai",0.3525526530931122,0.6030388504172308
4,"iMAG, logSFR22, Ag, Ai",0.3526239830029297,0.6028782045268835
5,"iMAG, e_iMAG, logMsT, Ag, Ai",0.3526428470558291,0.6028357143543639
4,"logMsT, logSFR22, e_logMsT, Ag",0.3529002879074991,0.6022556167605227
4,"e_iMAG, logSFR22, Ag, Ai",0.3530434114370703,0.6019329300094871
4,"e_iMAG, logMsT, logSFR22, Ai",0.35318225005024995,0.6016197790179394
4,"iMAG, logMsT, logSFR22, Ag",0.3537421354566274,0.6003557060598338
4,"iMAG, e_iMAG, logMsT, Ai",0.354009772691021,0.5997507447330148
4,"iMAG, logMsT, logSFR22, Ai",0.3542082425765585,0.5993018323149631
5,"iMAG, logMsT, Ag, Ai, surface_brightness_proxy",0.3551116408348108,0.5972552867751073
4,"iMAG, logMsT, Ag, surface_brightness_proxy",0.35548845423593467,0.5964001184014374
4,"iMAG, e_iMAG, logMsT, Ag",0.3560265067880411,0.5951774497923379
4,"iMAG, Ag, Ai, surface_brightness_proxy",0.3561400718951288,0.5949191485269969
4,"logMsT, logSFR22, e_logMsT, Ai",0.3570384235304293,0.5928729647730953
4,"iMAG, logSFR22, Ai, surface_brightness_proxy",0.35713181897629886,0.5926599412905811
4,"logMsT, Ag, Ai, surface_brightness_proxy",0.3571850078242354,0.5925385991940146
4,"logMsT, logSFR22, Ag, Ai",0.3583900084635541,0.5897847352712589
4,"iMAG, logSFR22, e_logMsT, Ai",0.3590188834492245,0.588343844347313
5,"iMAG, logMsT, e_logMsT, Ag, Ai",0.35982141221303754,0.5865014056300901
4,"e_iMAG, logMsT, Ag, Ai",0.3599673827453094,0.5861658455391523
4,"iMAG, e_logMsT, Ai, surface_brightness_proxy",0.3601179608742168,0.5858195507967845
4,"logSFR22, e_logMsT, Ag, Ai",0.36031388615540416,0.5853687513113917
4,"iMAG, logMsT, Ai, surface_brightness_proxy",0.36047949958456066,0.5849875043661779
4,"iMAG, e_logMsT, Ag, Ai",0.3607329553268952,0.5844037026284599
4,"iMAG, logMsT, e_logMsT, Ag",0.3610652568132192,0.5836376685051088
4,"iMAG, logMsT, e_logMsT, Ai",0.3629045844621031,0.5793848230183269
4,"iMAG, logMsT, Ag, Ai",0.36301163797455627,0.5791366312043518
4,"logMsT, e_logMsT, Ag, Ai",0.36634113576137095,0.5713810133891015
